item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
5301,518607,5,2017-04-02,Female,Headphones,,2015,Female,2
3212,786107,4,2016-06-14,Male,Headphones,Sennheiser,2013,Male,0
6868,835715,5,2016-08-23,Male,Camera & Photo,,2015,Female,0
7680,1111546,5,2018-03-05,Male,Camera & Photo,,2016,Male,0
7788,906201,2,2016-12-17,Female&Male,Headphones,,2015,Male,0
1575,286388,5,2014-08-08,Male,Headphones,Sony,2011,Male,0
7102,992394,5,2017-05-08,Male,Headphones,,2015,Female,0
3259,214607,5,2014-01-22,Female,Portable Audio & Video,,2013,Female,0
269,75100,5,2012-01-07,Male,Camera & Photo,,2005,Female,0
1715,489546,4,2015-06-17,Female,Accessories & Supplies,,2011,Male,0
17,863922,5,2016-10-05,Female,Camera & Photo,Fujifilm,2003,Female,0
3454,226271,4,2017-08-25,Female&Male,Accessories & Supplies,,2013,Male,0
5450,125752,4,2014-12-14,Female&Male,Headphones,,2014,Male,2
6120,563766,4,2016-10-17,Female,Computers & Accessories,Logitech,2015,Male,2
8885,536140,4,2016-04-22,Female&Male,Computers & Accessories,,2016,Male,2
6113,791545,5,2016-06-22,Female&Male,Computers & Accessories,,2015,Male,2
2952,528017,4,2016-04-09,Male,Camera & Photo,,2013,Male,2
1140,56880,1,2011-03-29,Male,Camera & Photo,,2010,Female,0
6727,526779,5,2015-08-04,Female&Male,Accessories & Supplies,,2015,Male,0
9074,881778,3,2016-11-06,Female,Accessories & Supplies,,2018,Male,0
7390,961050,5,2017-03-09,Female,Portable Audio & Video,,2015,Female,0
6378,1108506,1,2018-02-26,Female,Accessories & Supplies,,2015,Female,0
1710,341364,5,2014-11-24,Female,Accessories & Supplies,,2011,Female,0
5054,837957,1,2016-08-26,Female&Male,Home Audio,TaoTronics,2014,Female,0
283,15266,5,2008-01-28,Female&Male,Car Electronics & GPS,Garmin,2005,Female,0
1294,72798,5,2011-12-19,Male,Headphones,,2010,Female,0
2486,559272,5,2015-09-11,Female,Computers & Accessories,,2012,Female,0
5258,130598,3,2017-09-15,Female&Male,Accessories & Supplies,Pyle,2015,Male,2
7780,741811,4,2016-09-23,Female&Male,Portable Audio & Video,,2015,Male,2
7780,1054866,5,2018-03-29,Female&Male,Portable Audio & Video,,2015,Male,2
2167,519018,5,2015-07-26,Female&Male,Accessories & Supplies,,2012,Female,0
3150,117723,5,2014-08-12,Male,Headphones,Philips,2013,Male,1
1470,61108,5,2011-06-23,Male,Computers & Accessories,,2010,Female,0
6944,818084,5,2016-07-29,Male,Accessories & Supplies,,2015,Male,0
4701,289626,4,2014-08-14,Female&Male,Portable Audio & Video,,2014,Male,0
5171,828557,5,2016-08-13,Female&Male,Portable Audio & Video,Bose,2014,Female,0
4687,394853,1,2015-02-05,Female,Headphones,,2014,Female,0
8167,706083,5,2016-02-28,Female,Headphones,,2015,Male,0
4669,737789,1,2016-04-07,Male,Headphones,,2014,Male,0
4374,717922,4,2016-03-12,Male,Accessories & Supplies,,2014,Male,0
1057,34293,5,2009-12-06,Female&Male,Camera & Photo,Sony,2009,Female,0
3196,184378,3,2014-01-24,Female,Computers & Accessories,,2013,Male,2
3101,332845,1,2014-11-07,Male,Headphones,,2013,Female,0
1128,231313,1,2014-03-07,Female,Accessories & Supplies,,2009,Female,0
7586,810117,5,2016-07-19,Male,Headphones,,2015,Female,0
3051,264430,5,2014-06-20,Male,Accessories & Supplies,,2013,Female,0
6239,469979,3,2016-08-11,Male,Headphones,,2015,Male,2
2788,731073,3,2016-03-28,Male,Computers & Accessories,Sennheiser,2013,Male,0
7922,734248,5,2016-04-01,Female&Male,Computers & Accessories,,2015,Female,0
4672,545612,4,2016-02-22,Female,Headphones,,2014,Female,2
6835,726244,3,2016-03-22,Female,Headphones,Mpow,2015,Male,0
1372,49747,4,2010-12-01,Male,Headphones,,2010,Male,0
3401,281763,5,2014-07-30,Female,Computers & Accessories,,2013,Male,0
3728,476560,5,2015-05-30,Female,Car Electronics & GPS,,2014,Female,0
7619,527064,5,2015-08-04,Male,Camera & Photo,,2016,Female,0
1124,767701,5,2016-05-18,Male,Computers & Accessories,Logitech,2009,Male,0
1034,19049,5,2016-10-20,Male,Computers & Accessories,,2009,Female,2
1678,926023,5,2017-01-11,Male,Accessories & Supplies,,2012,Female,0
7299,539510,3,2015-08-19,Female,Computers & Accessories,,2015,Female,0
7299,744883,5,2016-04-19,Female,Computers & Accessories,,2015,Female,0
7153,571617,5,2015-09-27,Female,Computers & Accessories,,2015,Female,0
4806,320104,5,2014-12-05,Female&Male,Accessories & Supplies,,2014,Female,0
8583,727939,5,2016-03-24,Female&Male,Computers & Accessories,,2015,Female,0
1470,324669,3,2014-10-22,Male,Computers & Accessories,,2010,Male,0
1258,897435,3,2016-12-05,Female&Male,Camera & Photo,Fujifilm,2010,Female,0
6726,144731,5,2015-04-19,Female&Male,Camera & Photo,Polaroid,2015,Female,2
5951,607918,5,2015-11-10,Female,Headphones,Etre Jeune,2015,Female,0
5989,441467,3,2015-06-22,Female&Male,Computers & Accessories,Plemo,2015,Male,0
2129,246362,5,2014-04-23,Female&Male,Television & Video,Samsung,2012,Male,0
1804,142360,5,2013-05-13,Female,Camera & Photo,,2012,Female,0
6965,308474,1,2016-10-18,Male,Computers & Accessories,,2015,Male,0
3930,392762,4,2015-02-02,Female,Headphones,,2014,Female,0
8914,515421,4,2018-06-21,Male,Camera & Photo,,2016,Male,2
8711,829297,5,2016-08-14,Female,Portable Audio & Video,,2015,Female,0
4684,877941,3,2016-10-30,Female&Male,Portable Audio & Video,,2015,Female,0
1772,70238,4,2011-11-22,Female,Computers & Accessories,Logitech,2011,Female,0
647,674410,5,2016-01-24,Male,Computers & Accessories,Logitech,2008,Female,0
3500,397953,5,2015-10-16,Male,Accessories & Supplies,,2013,Female,2
5280,159580,2,2017-01-18,Female,Headphones,,2014,Female,1
4013,907379,5,2016-12-19,Female,Headphones,,2014,Female,0
8341,951109,5,2017-02-19,Male,Camera & Photo,Neewer,2015,Male,0
9506,1102987,1,2018-02-10,Female,Camera & Photo,Sony,2018,Female,0
2047,78570,1,2012-02-13,Female&Male,Camera & Photo,,2013,Male,0
3222,421518,1,2015-03-10,Male,Headphones,,2013,Male,0
3465,200730,5,2013-12-27,Female,Computers & Accessories,,2013,Male,0
2277,732552,5,2016-03-30,Female,Computers & Accessories,,2013,Female,0
7022,858572,5,2016-09-26,Male,Portable Audio & Video,Bose,2015,Female,0
5133,1154217,5,2018-08-02,Male,Computers & Accessories,,2015,Female,0
4808,430077,5,2015-03-22,Male,Computers & Accessories,,2014,Male,0
3455,220083,5,2014-02-06,Female,Accessories & Supplies,,2013,Female,0
7904,1105190,5,2018-02-16,Male,Camera & Photo,,2015,Female,0
2306,691874,5,2016-02-12,Female&Male,Home Audio,,2012,Female,0
5273,741749,5,2016-04-13,Female&Male,Portable Audio & Video,Bose,2014,Male,0
6991,884626,5,2016-11-11,Male,Camera & Photo,,2015,Female,0
1373,73635,5,2011-12-27,Female&Male,Headphones,Bose,2010,Male,0
3308,1036263,5,2017-08-18,Female&Male,Headphones,,2013,Male,0
4259,311522,3,2014-09-25,Male,Headphones,,2014,Male,0
7647,654697,4,2016-01-05,Male,Headphones,,2015,Male,0
3461,754908,1,2016-05-01,Male,Headphones,Philips,2013,Male,0
1861,327388,4,2014-10-27,Female,Accessories & Supplies,EldHus,2011,Male,0
7684,560028,3,2015-12-12,Female&Male,Accessories & Supplies,,2015,Male,2
3101,528269,5,2015-08-06,Male,Headphones,,2013,Female,0
3951,371828,4,2015-01-05,Male,Computers & Accessories,LSS,2014,Female,0
694,68921,3,2011-11-03,Female,Computers & Accessories,Linksys,2008,Female,0
8885,775501,2,2016-05-30,Female&Male,Computers & Accessories,,2016,Male,0
5063,928154,5,2017-01-14,Female&Male,Portable Audio & Video,,2014,Female,0
8375,552835,5,2017-04-16,Female,Home Audio,TaoTronics,2015,Female,2
1655,193896,5,2013-12-08,Female,Accessories & Supplies,,2011,Male,0
993,52168,5,2011-01-06,Female&Male,Accessories & Supplies,,2009,Male,0
3245,288149,5,2014-08-12,Female&Male,Camera & Photo,,2013,Male,0
3442,645640,5,2015-12-27,Female,Accessories & Supplies,,2013,Female,0
5057,629162,4,2015-12-05,Female,Accessories & Supplies,,2014,Male,0
2939,194846,5,2013-12-11,Female,Computers & Accessories,,2013,Female,0
1166,87478,4,2012-09-30,Male,Computers & Accessories,Logitech,2010,Male,0
390,1107574,5,2018-02-23,Male,Camera & Photo,,2007,Female,0
6303,683205,5,2016-02-02,Female&Male,Accessories & Supplies,,2015,Female,0
5266,996581,5,2017-05-18,Female,Computers & Accessories,,2014,Female,0
3561,201376,4,2013-12-28,Female,Computers & Accessories,,2013,Female,0
1956,135945,5,2013-04-13,Male,Camera & Photo,,2011,Female,0
2398,275571,1,2014-07-17,Female,Portable Audio & Video,,2012,Female,0
5470,603394,5,2015-11-05,Female,Computers & Accessories,,2015,Female,0
3664,233577,4,2014-03-14,Male,Camera & Photo,,2014,Male,0
2486,228233,5,2014-02-27,Female,Computers & Accessories,,2012,Female,0
752,61230,5,2011-06-25,Female,Portable Audio & Video,,2008,Male,0
2436,309839,5,2016-11-05,Female&Male,Accessories & Supplies,,2012,Female,1
6936,468659,3,2016-02-28,Female&Male,Computers & Accessories,,2015,Male,2
7435,607124,5,2015-11-09,Female,Computers & Accessories,,2015,Female,0
1886,738173,2,2016-04-08,Male,Headphones,,2011,Female,0
5143,425708,5,2015-03-16,Male,Headphones,,2014,Female,0
8076,704598,5,2016-02-26,Female&Male,Portable Audio & Video,,2015,Female,0
7362,608926,5,2015-11-11,Female,Computers & Accessories,iRULU,2015,Male,0
3039,585568,2,2015-11-17,Female&Male,Headphones,,2013,Male,2
1509,304769,5,2014-09-13,Male,Camera & Photo,,2010,Male,0
8240,891645,5,2016-11-25,Female,Computers & Accessories,,2015,Female,0
2089,1110822,5,2018-03-03,Female,Computers & Accessories,,2012,Male,0
2003,356577,5,2014-12-18,Female,Headphones,,2012,Female,2
5063,869262,4,2016-10-14,Female&Male,Portable Audio & Video,,2014,Male,0
1720,859038,3,2016-09-27,Female&Male,Portable Audio & Video,,2011,Female,0
2790,930427,4,2017-01-17,Male,Camera & Photo,,2014,Female,0
1659,1053180,5,2017-09-29,Male,Computers & Accessories,,2011,Male,0
111,1014053,5,2017-06-29,Female&Male,Headphones,Panasonic,2006,Female,0
6811,907892,3,2016-12-20,Male,Headphones,,2015,Female,0
8710,632378,5,2015-12-09,Male,Computers & Accessories,,2016,Female,0
5502,930167,5,2017-01-17,Female,Headphones,,2015,Male,0
43,156959,5,2013-07-17,Male,Camera & Photo,,2007,Male,0
2340,500076,5,2015-07-02,Female&Male,Headphones,,2012,Female,0
111,605505,3,2015-11-07,Female&Male,Headphones,Panasonic,2006,Male,0
2589,183198,4,2013-11-04,Female,Computers & Accessories,,2013,Female,0
8870,892173,5,2016-11-26,Male,Computers & Accessories,,2016,Female,0
6132,562835,3,2015-09-15,Female,Headphones,,2015,Female,0
5018,571409,5,2015-09-26,Female,Headphones,,2014,Female,0
4852,442005,5,2015-04-09,Male,Headphones,,2014,Male,0
4009,1088958,5,2018-01-07,Female&Male,Portable Audio & Video,DBPOWER,2014,Male,0
1997,91206,4,2012-11-16,Female,Headphones,Sennheiser,2012,Male,0
1297,129269,4,2013-03-14,Female,Computers & Accessories,,2010,Male,0
5301,795034,3,2016-06-27,Female,Headphones,,2015,Male,0
1884,508795,1,2015-07-14,Male,Camera & Photo,,2012,Female,0
3496,825887,5,2016-08-09,Male,Portable Audio & Video,,2014,Male,0
3858,933178,4,2017-01-21,Male,Accessories & Supplies,,2014,Male,0
3391,475076,5,2015-05-28,Female,Portable Audio & Video,,2014,Male,0
7875,879764,5,2016-11-02,Female,Camera & Photo,,2015,Female,0
2411,218798,5,2014-02-02,Male,Portable Audio & Video,,2013,Female,0
2941,669025,5,2016-01-19,Female,Computers & Accessories,,2013,Male,0
2957,857228,5,2016-09-24,Male,Wearable Technology,,2013,Female,0
3303,593864,5,2015-10-24,Male,Home Audio,,2013,Male,0
5940,827512,4,2016-08-12,Female&Male,Portable Audio & Video,,2015,Female,0
4299,491937,5,2016-05-26,Female,Camera & Photo,,2014,Male,1
6238,1134981,5,2018-05-14,Female,Camera & Photo,Fujifilm,2015,Female,0
593,494923,5,2015-06-25,Female&Male,Car Electronics & GPS,Pyle,2011,Female,0
3315,806360,3,2016-07-14,Female,Computers & Accessories,,2013,Female,0
6378,1016993,4,2017-07-08,Female,Accessories & Supplies,,2015,Female,0
1308,42357,5,2010-06-02,Female,Computers & Accessories,,2010,Female,0
3874,266937,5,2017-08-30,Female,Camera & Photo,,2014,Female,2
6482,713420,5,2016-03-07,Female,Computers & Accessories,,2015,Female,0
6787,931491,5,2017-01-18,Female,Computers & Accessories,,2015,Female,0
3051,178571,5,2013-10-15,Male,Accessories & Supplies,,2013,Male,0
17,252304,2,2018-02-25,Female,Camera & Photo,Fujifilm,2003,Female,1
3967,44367,5,2015-02-04,Female,Camera & Photo,Olympus,2014,Male,1
8051,837196,5,2016-08-25,Female&Male,Portable Audio & Video,,2015,Male,0
7780,614829,4,2015-11-18,Female&Male,Portable Audio & Video,,2015,Female,0
2466,993503,5,2017-05-11,Male,Computers & Accessories,,2012,Male,0
9165,986470,5,2017-04-25,Male,Headphones,,2016,Male,0
6358,506249,5,2015-07-11,Female&Male,Television & Video,,2015,Male,0
1481,214659,5,2014-01-22,Female,Camera & Photo,,2012,Male,0
6225,438475,5,2015-05-17,Male,Computers & Accessories,,2015,Female,0
8835,927072,4,2017-01-12,Female,Headphones,Etre Jeune,2016,Male,0
3411,603015,5,2015-11-04,Male,Headphones,JLAB,2013,Male,0
6818,690730,5,2016-02-11,Male,Accessories & Supplies,,2015,Female,0
111,1001941,3,2017-05-31,Female&Male,Headphones,Panasonic,2006,Male,0
2503,451808,5,2015-04-23,Male,Camera & Photo,,2012,Female,0
1470,257621,5,2014-05-30,Male,Computers & Accessories,,2010,Male,0
3300,460262,5,2015-05-06,Female,Car Electronics & GPS,,2014,Female,0
6276,548402,5,2015-08-31,Female,Computers & Accessories,,2015,Female,2
8816,144071,5,2018-04-09,Male,Camera & Photo,,2016,Male,2
3453,274950,1,2014-07-16,Female&Male,Computers & Accessories,,2013,Female,0
6210,1096417,5,2018-01-25,Female,Headphones,,2015,Female,0
4645,1090018,5,2018-01-09,Female,Computers & Accessories,,2014,Female,0
4446,511931,5,2015-07-18,Female&Male,Headphones,TaoTronics,2014,Female,0
6897,932966,4,2017-01-21,Female,Portable Audio & Video,,2015,Female,0
8711,1024304,5,2017-07-24,Female,Portable Audio & Video,,2015,Female,0
7780,418023,5,2017-07-13,Female&Male,Portable Audio & Video,,2015,Female,2
8636,793612,5,2016-06-25,Female,Home Audio,,2015,Male,0
2495,115131,4,2013-01-16,Female,Home Audio,Pyle,2012,Male,0
9167,853738,5,2016-09-19,Male,Portable Audio & Video,,2016,Male,0
1560,871471,5,2016-12-20,Female&Male,Accessories & Supplies,Sennheiser,2012,Male,2
4758,533422,5,2015-08-12,Female&Male,Computers & Accessories,,2014,Female,0
7961,690079,5,2016-02-10,Female,Camera & Photo,,2015,Female,0
1840,373280,5,2015-01-07,Female&Male,Security & Surveillance,,2012,Female,0
2288,701822,4,2016-02-23,Female&Male,Computers & Accessories,,2013,Male,0
2399,122349,5,2014-11-24,Female,Headphones,,2012,Male,1
2037,710315,5,2016-03-03,Male,Accessories & Supplies,,2012,Female,0
6499,107667,4,2016-09-11,Female&Male,Camera & Photo,,2015,Male,2
1815,202071,5,2016-02-09,Female,Accessories & Supplies,,2013,Male,2
2031,255965,5,2014-05-24,Female,Computers & Accessories,Logitech,2012,Male,0
3946,964497,5,2017-03-14,Female&Male,Computers & Accessories,,2014,Female,0
4168,254852,5,2014-05-20,Male,Camera & Photo,,2014,Male,0
1875,144161,5,2018-05-16,Female,Camera & Photo,,2012,Male,2
6328,701303,5,2016-02-22,Female&Male,Home Audio,TaoTronics,2015,Female,0
9288,984959,3,2017-04-22,Female&Male,Headphones,TaoTronics,2016,Female,0
8360,711297,5,2016-03-04,Female,Headphones,,2015,Male,0
2942,230943,5,2014-03-06,Female,Computers & Accessories,Fintie,2013,Male,0
4152,928799,4,2017-01-15,Male,Car Electronics & GPS,Garmin,2014,Male,0
3805,1034554,5,2017-08-15,Male,Camera & Photo,,2014,Female,0
5273,387253,5,2015-01-25,Female&Male,Portable Audio & Video,Bose,2014,Female,0
1124,1065465,5,2017-11-04,Male,Computers & Accessories,Logitech,2009,Female,0
5591,799241,5,2016-07-04,Female,Portable Audio & Video,,2015,Female,0
1124,50667,5,2010-12-20,Male,Computers & Accessories,Logitech,2009,Male,0
6310,897256,4,2016-12-04,Female,Accessories & Supplies,,2015,Female,0
8283,696814,5,2016-02-18,Male,Television & Video,,2015,Male,0
1988,214472,2,2014-01-22,Female,Computers & Accessories,Pyle,2012,Male,0
2626,872783,4,2016-10-20,Female&Male,Headphones,EldHus,2013,Female,0
2279,663358,5,2016-01-13,Male,Computers & Accessories,,2012,Female,0
8185,666886,5,2016-01-18,Female,Computers & Accessories,,2015,Male,0
4536,563653,5,2015-12-03,Female&Male,Portable Audio & Video,,2014,Female,1
4434,507841,5,2015-07-13,Male,Computers & Accessories,,2014,Male,0
8162,833916,3,2016-08-21,Female&Male,Headphones,,2015,Male,0
8604,871880,5,2016-10-19,Female&Male,Headphones,,2015,Male,0
1668,795138,1,2016-06-27,Female&Male,Car Electronics & GPS,Garmin,2011,Male,0
3707,196016,5,2013-12-14,Female&Male,Camera & Photo,,2014,Male,0
390,183729,3,2013-11-06,Male,Camera & Photo,,2007,Male,0
9167,888117,5,2016-11-18,Male,Portable Audio & Video,,2016,Male,0
8679,966131,5,2017-03-17,Female,Portable Audio & Video,,2016,Female,0
2166,83457,5,2012-04-17,Female,Computers & Accessories,,2013,Female,0
1575,349334,5,2014-12-07,Male,Headphones,Sony,2011,Female,0
5183,535403,3,2015-08-14,Female,Wearable Technology,,2015,Male,0
7605,653732,5,2016-01-04,Female&Male,Headphones,,2015,Female,0
2977,245683,5,2014-04-21,Male,Headphones,,2013,Male,0
2129,239590,3,2014-04-01,Female&Male,Television & Video,Samsung,2012,Male,0
4203,196702,5,2016-01-28,Female,Headphones,Bose,2014,Male,2
2101,332201,4,2016-06-07,Female,Home Audio,,2012,Male,2
3130,1097325,5,2018-01-26,Male,Portable Audio & Video,,2013,Female,0
4278,779370,2,2016-06-04,Female&Male,Wearable Technology,,2014,Male,0
5280,451398,4,2015-04-22,Female,Headphones,,2014,Male,0
7867,386938,1,2015-08-28,Female&Male,Portable Audio & Video,,2015,Male,2
714,23952,5,2009-01-09,Male,Headphones,,2008,Male,0
7196,791377,5,2016-06-22,Female&Male,Headphones,,2015,Female,0
9406,957714,5,2017-03-03,Female,Computers & Accessories,,2016,Male,0
7178,574988,4,2015-10-01,Female&Male,Headphones,TaoTronics,2015,Female,0
7192,595691,5,2015-10-27,Male,Computers & Accessories,,2015,Male,0
5897,937314,5,2017-01-27,Female&Male,Camera & Photo,,2015,Female,0
5548,1155379,2,2018-08-09,Female,Headphones,,2014,Female,0
5332,874677,5,2016-10-24,Male,Computers & Accessories,,2015,Male,0
1496,424911,3,2015-03-15,Female&Male,Headphones,JLAB,2010,Male,0
1210,158602,5,2013-07-23,Female,Accessories & Supplies,EldHus,2010,Female,0
222,530150,4,2015-08-08,Female,Accessories & Supplies,,2009,Female,0
6210,863627,4,2016-10-04,Female,Headphones,,2015,Male,0
7780,773973,5,2016-05-27,Female&Male,Portable Audio & Video,,2015,Male,0
6210,867784,2,2016-10-12,Female,Headphones,,2015,Female,0
860,590739,5,2015-10-20,Male,Accessories & Supplies,,2015,Male,0
3539,487833,5,2015-06-15,Female,Accessories & Supplies,EldHus,2013,Female,0
3303,610442,5,2015-11-13,Male,Home Audio,,2013,Female,0
4024,261932,1,2014-06-12,Female&Male,Computers & Accessories,,2014,Female,0
6378,1146279,5,2018-06-25,Female,Accessories & Supplies,,2015,Female,0
1005,572763,4,2015-09-28,Female&Male,Camera & Photo,,2009,Male,0
274,646219,5,2017-03-22,Female,Computers & Accessories,,2006,Female,2
4811,26052,3,2015-04-18,Male,Accessories & Supplies,Jabra,2014,Female,2
7780,547550,3,2017-06-28,Female&Male,Portable Audio & Video,,2015,Male,1
1470,154831,3,2013-07-08,Male,Computers & Accessories,,2010,Male,0
2148,49236,5,2012-12-02,Female,Headphones,,2012,Male,0
2958,226992,5,2014-02-24,Female,Computers & Accessories,,2013,Female,0
4371,629848,5,2015-12-06,Female,Accessories & Supplies,,2014,Male,0
1575,624759,3,2015-12-01,Male,Headphones,Sony,2011,Female,0
7780,1059639,5,2017-10-18,Female&Male,Portable Audio & Video,,2015,Male,0
3617,188533,4,2013-11-22,Female&Male,Television & Video,,2013,Male,0
3916,381235,5,2015-01-16,Female&Male,Computers & Accessories,Plemo,2014,Male,0
3013,752025,5,2016-04-27,Female,Security & Surveillance,,2013,Male,0
8160,1058452,4,2017-10-15,Female,Accessories & Supplies,,2015,Female,0
4718,1007687,5,2017-06-13,Female,Computers & Accessories,,2014,Male,0
1936,406487,4,2015-02-20,Female,Headphones,JLAB,2012,Male,0
6689,985240,5,2017-04-23,Female&Male,Headphones,Mpow,2015,Female,0
6821,1059670,4,2017-10-19,Male,Headphones,,2015,Female,0
6689,506299,1,2016-07-13,Female&Male,Headphones,Mpow,2015,Male,1
2450,690712,5,2016-03-03,Female,Headphones,Sony,2014,Female,2
3975,237033,5,2014-03-24,Male,Headphones,,2014,Male,0
6979,553166,3,2015-09-03,Male,Headphones,,2015,Male,0
3730,777164,5,2016-07-21,Female,Computers & Accessories,,2014,Male,2
4898,366101,5,2014-12-31,Female,Computers & Accessories,Fintie,2014,Male,0
7772,7605,5,2015-08-26,Female,Computers & Accessories,,2015,Male,0
7780,651048,5,2016-01-01,Female&Male,Portable Audio & Video,,2015,Female,0
6835,923314,5,2017-01-08,Female,Headphones,Mpow,2015,Male,0
7883,791315,2,2016-06-22,Female&Male,Computers & Accessories,,2015,Female,0
4190,484996,5,2015-06-11,Male,Computers & Accessories,,2014,Male,0
1148,20888,5,2010-09-23,Male,Computers & Accessories,,2009,Female,0
5689,419532,3,2015-03-08,Female,Wearable Technology,,2015,Male,0
2957,704958,5,2016-02-27,Male,Wearable Technology,,2013,Female,0
8167,623986,5,2015-11-30,Female,Headphones,,2015,Male,0
6926,189729,4,2015-06-14,Female,Portable Audio & Video,Philips,2015,Female,2
8513,1042534,5,2017-09-02,Male,Computers & Accessories,,2016,Female,0
3746,147894,3,2014-01-10,Male,Portable Audio & Video,,2014,Male,1
3951,632823,5,2015-12-09,Male,Computers & Accessories,LSS,2014,Female,0
4920,624359,4,2017-09-01,Male,Computers & Accessories,,2015,Male,2
7022,927006,5,2017-01-12,Male,Portable Audio & Video,Bose,2015,Female,0
3524,873956,5,2016-10-23,Male,Headphones,Skullcandy,2014,Male,2
7780,175489,5,2015-11-14,Female&Male,Portable Audio & Video,,2015,Male,2
1294,112996,5,2013-01-09,Male,Headphones,,2010,Male,0
1306,55989,4,2011-03-10,Female&Male,Computers & Accessories,,2010,Female,0
4009,804748,5,2016-07-12,Female&Male,Portable Audio & Video,DBPOWER,2014,Female,0
1034,810510,4,2016-07-19,Male,Computers & Accessories,,2009,Female,0
4090,372035,5,2016-08-31,Female&Male,Accessories & Supplies,,2014,Female,2
5595,957122,5,2017-03-02,Female&Male,Camera & Photo,,2014,Female,0
6382,534643,4,2015-08-13,Female,Computers & Accessories,,2015,Male,0
1357,524619,5,2015-08-01,Female,Portable Audio & Video,,2012,Male,0
222,835682,1,2016-08-23,Female,Accessories & Supplies,,2009,Male,0
4782,501992,5,2015-07-05,Female&Male,Headphones,,2014,Female,0
2451,722507,3,2017-09-24,Female,Headphones,Sennheiser,2013,Male,2
2486,413269,5,2015-02-28,Female,Computers & Accessories,,2012,Male,0
7248,292083,5,2015-07-02,Female&Male,Headphones,,2015,Male,2
7496,677781,5,2016-01-27,Female&Male,Headphones,,2015,Female,2
827,332294,5,2014-11-06,Male,Home Audio,Pyle,2009,Male,0
6174,453946,2,2015-04-26,Female,Television & Video,,2015,Male,0
5063,1090866,5,2018-01-10,Female&Male,Portable Audio & Video,,2014,Female,0
3847,766704,5,2016-05-17,Female&Male,Camera & Photo,,2014,Female,0
154,134058,5,2013-04-04,Female&Male,Headphones,EldHus,2005,Female,0
5054,610520,4,2015-11-13,Female&Male,Home Audio,TaoTronics,2014,Male,0
7528,191916,5,2016-02-21,Female,Headphones,Philips,2015,Female,2
3402,116880,5,2013-12-30,Male,Portable Audio & Video,,2013,Male,0
255,5414,4,2006-01-31,Male,Camera & Photo,Kodak,2005,Female,0
6378,995902,5,2017-05-16,Female,Accessories & Supplies,,2015,Male,0
6163,545085,5,2015-08-25,Male,Headphones,,2015,Male,0
7869,825059,5,2016-08-08,Female,Headphones,Bose,2015,Female,0
5951,701543,5,2016-02-23,Female,Headphones,Etre Jeune,2015,Female,0
3995,427660,4,2015-03-19,Female,Accessories & Supplies,,2014,Male,0
3884,60719,5,2015-10-28,Male,Computers & Accessories,LSS,2014,Female,1
8189,639457,5,2015-12-18,Male,Computers & Accessories,,2015,Male,0
1575,170185,5,2013-09-09,Male,Headphones,Sony,2011,Male,0
6210,1144359,5,2018-06-18,Female,Headphones,,2015,Male,0
1575,442637,5,2015-04-09,Male,Headphones,Sony,2011,Female,0
3934,585544,4,2015-10-14,Male,Computers & Accessories,,2015,Female,0
6707,656378,5,2016-01-06,Male,Camera & Photo,,2015,Female,2
4718,1104378,5,2018-02-14,Female,Computers & Accessories,,2014,Male,0
8764,770994,5,2016-05-23,Male,Computers & Accessories,,2016,Female,0
2242,166428,5,2013-08-24,Female&Male,Portable Audio & Video,,2012,Male,0
4808,600129,5,2015-11-01,Male,Computers & Accessories,,2014,Female,0
1555,37098,5,2013-04-29,Male,Camera & Photo,,2011,Female,2
5063,1050260,5,2017-09-22,Female&Male,Portable Audio & Video,,2014,Male,0
3572,694317,3,2016-02-15,Female,Computers & Accessories,Etre Jeune,2013,Female,0
5673,525443,4,2015-08-03,Male,Headphones,,2014,Male,0
7770,844019,4,2016-09-04,Female,Headphones,,2015,Female,0
1448,388818,5,2015-01-27,Male,Camera & Photo,,2011,Female,0
7478,789228,3,2016-06-19,Female&Male,Computers & Accessories,,2015,Female,0
3282,272115,5,2014-07-10,Male,Computers & Accessories,,2013,Male,0
4730,629047,5,2015-12-05,Female&Male,Headphones,,2014,Female,0
5450,376704,5,2015-01-11,Female&Male,Headphones,,2014,Female,0
8462,563270,4,2016-05-24,Female,Camera & Photo,,2016,Female,2
7780,1084795,5,2017-12-28,Female&Male,Portable Audio & Video,,2015,Male,0
3398,231333,4,2014-03-07,Male,Headphones,,2013,Male,0
2357,1093781,4,2018-01-17,Male,Camera & Photo,,2012,Male,0
4203,537457,5,2015-08-17,Female,Headphones,Bose,2014,Female,0
5219,558130,5,2015-09-09,Female,Accessories & Supplies,,2014,Male,0
1546,139053,5,2013-04-28,Female,Home Audio,,2013,Male,0
5851,1001746,5,2017-05-30,Female,Accessories & Supplies,,2015,Female,0
7384,816907,5,2016-07-28,Female&Male,Home Audio,,2015,Male,0
5746,776700,5,2016-09-12,Female,Accessories & Supplies,,2015,Male,2
4718,43145,5,2018-02-26,Female,Computers & Accessories,,2014,Male,2
9165,1070584,5,2017-11-17,Male,Headphones,,2016,Female,0
1886,137920,4,2013-04-22,Male,Headphones,,2011,Male,0
836,103952,5,2012-12-08,Female&Male,Accessories & Supplies,,2009,Male,0
7088,615061,1,2015-11-19,Female&Male,Portable Audio & Video,,2015,Male,0
